date,temp
29-10-2003,17.68
30-10-2003,16.48
31-10-2003,16.65
01-11-2003,18.21
02-11-2003,18.48
03-11-2003,18.34
04-11-2003,16.43
05-11-2003,17.63
06-11-2003,17.84
07-11-2003,19.06
08-11-2003,18.26
09-11-2003,14.54
10-11-2003,11.63
11-11-2003,12.41
12-11-2003,13.59
13-11-2003,11.55
14-11-2003,12.36
15-11-2003,16.71
16-11-2003,17.19
17-11-2003,11.33
18-11-2003,12.21
19-11-2003,13.35
20-11-2003,12.84
21-11-2003,17.4
22-11-2003,12.28
23-11-2003,9.52
24-11-2003,10.47
25-11-2003,12.34
26-11-2003,10.44
27-11-2003,10.02
28-11-2003,11.39
29-11-2003,13.43
30-11-2003,15.92
01-12-2003,12.12
02-12-2003,12.66
03-12-2003,9.87
04-12-2003,9.37
05-12-2003,8.13
06-12-2003,11.96
07-12-2003,10.24
08-12-2003,7.6
09-12-2003,7.51
10-12-2003,7.08
11-12-2003,6.93
12-12-2003,8.39
13-12-2003,8.45
14-12-2003,8.61
15-12-2003,8.43
16-12-2003,7.19
17-12-2003,5.59
18-12-2003,8.44
19-12-2003,6.75
20-12-2003,5.17
21-12-2003,5.11
22-12-2003,6.31
23-12-2003,8.54
24-12-2003,8.09
25-12-2003,9.36
26-12-2003,7.03
27-12-2003,3.18
28-12-2003,6.02
29-12-2003,7.32
30-12-2003,7.83
31-12-2003,6.83
01-01-2004,8.14
02-01-2004,8.94
03-01-2004,8.8
04-01-2004,7.41
05-01-2004,6.67
06-01-2004,5.68
07-01-2004,5.23
08-01-2004,4.45
09-01-2004,4.5
10-01-2004,5.81
11-01-2004,4.13
12-01-2004,4.51
13-01-2004,5.18
14-01-2004,3.08
15-01-2004,3.81
16-01-2004,3.29
17-01-2004,2.81
18-01-2004,5.19
19-01-2004,4.76
20-01-2004,7.24
21-01-2004,6.18
22-01-2004,2.7
23-01-2004,3.72
24-01-2004,3.98
25-01-2004,4.12
26-01-2004,4.59
27-01-2004,4.06
28-01-2004,5.69
29-01-2004,7.04
30-01-2004,6.24
31-01-2004,5.72
01-02-2004,6.78
02-02-2004,6.29
03-02-2004,6.42
04-02-2004,4.89
05-02-2004,4.59
06-02-2004,5.08
07-02-2004,4.2
08-02-2004,4.96
09-02-2004,5.1
10-02-2004,3.52
11-02-2004,4.92
12-02-2004,6.7
13-02-2004,7.52
14-02-2004,9.88
15-02-2004,7.19
16-02-2004,6.32
17-02-2004,7.63
18-02-2004,7.18
19-02-2004,8.76
20-02-2004,9.06
21-02-2004,11.83
22-02-2004,15.97
23-02-2004,8.01
24-02-2004,9.15
25-02-2004,10.14
26-02-2004,9.26
27-02-2004,6.14
28-02-2004,8.68
29-02-2004,10.31
01-03-2004,3.61
02-03-2004,4.93
03-03-2004,4.76
04-03-2004,4.89
05-03-2004,7.69
06-03-2004,6.52
07-03-2004,4.29
08-03-2004,6.33
09-03-2004,8.47
10-03-2004,14
11-03-2004,14.61
12-03-2004,8.26
13-03-2004,9.52
14-03-2004,9.9
15-03-2004,10.33
16-03-2004,12.86
17-03-2004,17.37
18-03-2004,8.16
19-03-2004,7.68
20-03-2004,5.5
21-03-2004,8.67
22-03-2004,5.87
23-03-2004,7.77
24-03-2004,9.29
25-03-2004,10.84
26-03-2004,8.81
27-03-2004,10.86
28-03-2004,12.54
29-03-2004,15.91
30-03-2004,15.6
31-03-2004,13.96
01-04-2004,14.15
02-04-2004,14.53
03-04-2004,12.94
04-04-2004,6.21
05-04-2004,10.89
06-04-2004,14.11
07-04-2004,15.73
08-04-2004,11.83
09-04-2004,14.3
10-04-2004,15.85
11-04-2004,16.17
12-04-2004,17.31
13-04-2004,11.21
14-04-2004,13.66
15-04-2004,15.69
16-04-2004,17.68
17-04-2004,18.14
18-04-2004,17.48
19-04-2004,19.01
20-04-2004,19.08
21-04-2004,17.93
22-04-2004,20.67
23-04-2004,15.59
24-04-2004,11.73
25-04-2004,14.71
26-04-2004,17.68
27-04-2004,18.28
28-04-2004,15.02
29-04-2004,17.26
30-04-2004,18.94
01-05-2004,15.58
02-05-2004,13.4
03-05-2004,18.17
04-05-2004,19.28
05-05-2004,12.68
06-05-2004,15.36
07-05-2004,19.12
08-05-2004,19.03
09-05-2004,18.12
10-05-2004,19.28
11-05-2004,22.62
12-05-2004,19.76
13-05-2004,21.93
14-05-2004,20.05
15-05-2004,19.8
16-05-2004,19.51
17-05-2004,22.85
18-05-2004,20.02
19-05-2004,17.76
20-05-2004,15.83
21-05-2004,18.87
22-05-2004,15.09
23-05-2004,15.68
24-05-2004,18.5
25-05-2004,20.07
26-05-2004,21.44
27-05-2004,21.55
28-05-2004,21.83
29-05-2004,22.93
30-05-2004,25.47
31-05-2004,22.17
01-06-2004,17.49
02-06-2004,20.01
03-06-2004,19.43
04-06-2004,21.51
05-06-2004,22.29
06-06-2004,21.59
07-06-2004,23.29
08-06-2004,20.61
09-06-2004,19.71
10-06-2004,23.16
11-06-2004,19.01
12-06-2004,22.77
13-06-2004,19.95
14-06-2004,22.05
15-06-2004,23.15
16-06-2004,20.12
17-06-2004,22.99
18-06-2004,24.16
19-06-2004,24.82
20-06-2004,26.01
21-06-2004,25.65
22-06-2004,26.4
23-06-2004,26.29
24-06-2004,26.35
25-06-2004,25.11
26-06-2004,24.6
27-06-2004,23.72
28-06-2004,25.17
29-06-2004,26.06
30-06-2004,25.5
01-07-2004,23.42
02-07-2004,22.44
03-07-2004,23.59
04-07-2004,25.81
05-07-2004,26.97
06-07-2004,28.15
07-07-2004,29.82
08-07-2004,29.41
09-07-2004,29.37
10-07-2004,27.28
11-07-2004,26.33
12-07-2004,26.44
13-07-2004,27.14
14-07-2004,27.15
15-07-2004,28.52
16-07-2004,29
17-07-2004,29.93
18-07-2004,29.54
19-07-2004,29.74
20-07-2004,32.39
21-07-2004,30.74
22-07-2004,28.17
23-07-2004,28.44
24-07-2004,29.11
25-07-2004,28.61
26-07-2004,27.32
27-07-2004,28.56
28-07-2004,27.93
29-07-2004,27.3
30-07-2004,27.58
31-07-2004,27.28
01-08-2004,27.28
02-08-2004,27.19
03-08-2004,27.74
04-08-2004,28.53
05-08-2004,27.64
06-08-2004,28.49
07-08-2004,27.39
08-08-2004,27.9
09-08-2004,28.69
10-08-2004,29.22
11-08-2004,28.21
12-08-2004,28.88
13-08-2004,29.54
14-08-2004,28.96
15-08-2004,21.14
16-08-2004,26.23
17-08-2004,27.09
18-08-2004,29.77
19-08-2004,29.94
20-08-2004,28.8
21-08-2004,26.38
22-08-2004,25.48
23-08-2004,22.58
24-08-2004,27.28
25-08-2004,24.4
26-08-2004,25.55
27-08-2004,24.11
28-08-2004,21.72
29-08-2004,21.26
30-08-2004,27.15
31-08-2004,27.9
01-09-2004,27.66
02-09-2004,25.03
03-09-2004,26.08
04-09-2004,24.64
05-09-2004,23.95
06-09-2004,26.37
07-09-2004,27.74
08-09-2004,27.09
09-09-2004,25.55
10-09-2004,24.2
11-09-2004,22.91
12-09-2004,24.77
13-09-2004,26.04
14-09-2004,26.3
15-09-2004,20.63
16-09-2004,22.53
17-09-2004,25.42
18-09-2004,25.84
19-09-2004,26.42
20-09-2004,26.42
21-09-2004,26.96
22-09-2004,25.18
23-09-2004,23.44
24-09-2004,23.66
25-09-2004,23.45
26-09-2004,20.94
27-09-2004,20.14
28-09-2004,22.27
29-09-2004,23.37
30-09-2004,22.93
01-10-2004,21.76
02-10-2004,23.16
03-10-2004,17.43
04-10-2004,17.94
05-10-2004,17.73
06-10-2004,19.55
07-10-2004,19.31
08-10-2004,17.64
09-10-2004,18.8
10-10-2004,19.23
11-10-2004,20.03
12-10-2004,20.41
13-10-2004,18.45
14-10-2004,16.85
15-10-2004,17.3
16-10-2004,15.27
17-10-2004,15.17
18-10-2004,17.21
19-10-2004,16.36
20-10-2004,18.54
21-10-2004,17.61
22-10-2004,18.44
23-10-2004,16.26
24-10-2004,15.74
25-10-2004,18.47
26-10-2004,14.01
27-10-2004,11.79
28-10-2004,11.91
29-10-2004,14.56
30-10-2004,14.62
31-10-2004,18.14
01-11-2004,18.4
02-11-2004,18.68
03-11-2004,17.47
04-11-2004,16.5
05-11-2004,16.96
06-11-2004,16.57
07-11-2004,16.98
08-11-2004,15.85
09-11-2004,16.47
10-11-2004,17.1
11-11-2004,19.57
12-11-2004,16.65
13-11-2004,14.12
14-11-2004,13.02
15-11-2004,12.47
16-11-2004,12.04
17-11-2004,13.16
18-11-2004,12.79
19-11-2004,13.6
20-11-2004,14.15
21-11-2004,13.23
22-11-2004,13.57
23-11-2004,13.37
24-11-2004,14.39
25-11-2004,13.09
26-11-2004,15.95
27-11-2004,13.95
28-11-2004,12.42
29-11-2004,11.09
30-11-2004,9.41
01-12-2004,10.58
02-12-2004,9.61
03-12-2004,10.34
04-12-2004,15.58
05-12-2004,15.36
06-12-2004,9.81
07-12-2004,11.48
08-12-2004,12.06
09-12-2004,10.11
10-12-2004,12.06
11-12-2004,11.43
12-12-2004,8.5
13-12-2004,10.54
14-12-2004,8.7
15-12-2004,10.74
16-12-2004,11.66
17-12-2004,9.1
18-12-2004,8.99
19-12-2004,9.74
20-12-2004,10.32
21-12-2004,8.7
22-12-2004,7.31
23-12-2004,6.23
24-12-2004,6.92
25-12-2004,7.26
26-12-2004,6.83
27-12-2004,6.01
28-12-2004,6.48
29-12-2004,2.66
30-12-2004,4.24
31-12-2004,2.72
01-01-2005,3.08
02-01-2005,4.62
03-01-2005,9.66
04-01-2005,8.75
05-01-2005,3.42
06-01-2005,3.62
07-01-2005,7.53
08-01-2005,4.11
09-01-2005,3.54
10-01-2005,4.55
11-01-2005,4.65
12-01-2005,3.14
13-01-2005,5.57
14-01-2005,6.83
15-01-2005,4.96
16-01-2005,4.66
17-01-2005,6.86
18-01-2005,7.56
19-01-2005,5.75
20-01-2005,5.59
21-01-2005,4.56
22-01-2005,4.28
23-01-2005,2.9
24-01-2005,5.59
25-01-2005,6.47
26-01-2005,3.45
27-01-2005,4.81
28-01-2005,5.71
29-01-2005,8.21
30-01-2005,4.57
31-01-2005,4.82
01-02-2005,2.94
02-02-2005,3.11
03-02-2005,4.44
04-02-2005,5.49
05-02-2005,5.34
06-02-2005,5.2
07-02-2005,6.01
08-02-2005,3.95
09-02-2005,8.01
10-02-2005,7.35
11-02-2005,4.22
12-02-2005,5
13-02-2005,4.27
14-02-2005,5.45
15-02-2005,7.65
16-02-2005,3.95
17-02-2005,7.44
18-02-2005,5.09
19-02-2005,5.24
20-02-2005,6.94
21-02-2005,4.43
22-02-2005,6.3
23-02-2005,9.52
24-02-2005,4.69
25-02-2005,4.08
26-02-2005,2.75
27-02-2005,4.27
28-02-2005,5.61
01-03-2005,4.42
02-03-2005,5.39
03-03-2005,5.25
04-03-2005,2.69
05-03-2005,5
06-03-2005,4.27
07-03-2005,7.26
08-03-2005,11.06
09-03-2005,10.47
10-03-2005,9.57
11-03-2005,10.04
12-03-2005,7.22
13-03-2005,3.25
14-03-2005,4.77
15-03-2005,7.37
16-03-2005,10.5
17-03-2005,11.87
18-03-2005,9.69
19-03-2005,8.33
20-03-2005,8.26
21-03-2005,11.91
22-03-2005,13.77
23-03-2005,10.12
24-03-2005,9.78
25-03-2005,6.19
26-03-2005,8.14
27-03-2005,12.57
28-03-2005,10.39
29-03-2005,10.08
30-03-2005,9.01
31-03-2005,10.34
01-04-2005,10.78
02-04-2005,12
03-04-2005,12.81
04-04-2005,7.94
05-04-2005,12.66
06-04-2005,17.74
07-04-2005,18.4
08-04-2005,14.97
09-04-2005,15.11
10-04-2005,18.29
11-04-2005,10.04
12-04-2005,7.9
13-04-2005,9.38
14-04-2005,13.63
15-04-2005,15.84
16-04-2005,13.19
17-04-2005,15.39
18-04-2005,13.24
19-04-2005,14.42
20-04-2005,14.05
21-04-2005,14.89
22-04-2005,13.78
23-04-2005,14.28
24-04-2005,13.58
25-04-2005,16.62
26-04-2005,14.84
27-04-2005,17.09
28-04-2005,20.76
29-04-2005,21.02
30-04-2005,18.14
01-05-2005,19.67
02-05-2005,19.02
03-05-2005,17.39
04-05-2005,18.82
05-05-2005,18.25
06-05-2005,12.93
07-05-2005,16.36
08-05-2005,16.38
09-05-2005,17.96
10-05-2005,16.42
11-05-2005,13.59
12-05-2005,14.26
13-05-2005,12.37
14-05-2005,14.77
15-05-2005,15.21
16-05-2005,15.94
17-05-2005,17.44
18-05-2005,20.22
19-05-2005,21.66
20-05-2005,18.78
21-05-2005,20.57
22-05-2005,19.67
23-05-2005,19.12
24-05-2005,17.92
25-05-2005,17.13
26-05-2005,19.07
27-05-2005,20.29
28-05-2005,20.29
29-05-2005,18.79
30-05-2005,17.3
31-05-2005,19.74
01-06-2005,21.49
02-06-2005,18.82
03-06-2005,19.71
04-06-2005,18.86
05-06-2005,20.7
06-06-2005,20.58
07-06-2005,20.22
08-06-2005,20.7
09-06-2005,21.8
10-06-2005,21.28
11-06-2005,22.49
12-06-2005,24.13
13-06-2005,21.78
14-06-2005,21.53
15-06-2005,19.26
16-06-2005,18.52
17-06-2005,21.55
18-06-2005,22.28
19-06-2005,22.89
20-06-2005,24.4
21-06-2005,23.9
22-06-2005,22.87
23-06-2005,23.8
24-06-2005,25.57
25-06-2005,25.71
26-06-2005,26.11
27-06-2005,27.29
28-06-2005,27.14
29-06-2005,23.45
30-06-2005,25.05
01-07-2005,24.88
02-07-2005,24.01
03-07-2005,21.58
04-07-2005,21.71
05-07-2005,23.9
06-07-2005,22.33
07-07-2005,23.63
08-07-2005,22.39
09-07-2005,22.76
10-07-2005,26.15
11-07-2005,26.09
12-07-2005,21.01
13-07-2005,22.38
14-07-2005,23.47
15-07-2005,26.37
16-07-2005,26.5
17-07-2005,27.32
18-07-2005,27.68
19-07-2005,27.03
20-07-2005,25.4
21-07-2005,25.89
22-07-2005,24.14
23-07-2005,23.1
24-07-2005,24.76
25-07-2005,25.98
26-07-2005,26.03
27-07-2005,28.13
28-07-2005,26.2
29-07-2005,27.6
30-07-2005,27.42
31-07-2005,27.07
01-08-2005,27.28
02-08-2005,27.35
03-08-2005,27.95
04-08-2005,28.85
05-08-2005,29.23
06-08-2005,28.32
07-08-2005,28.51
08-08-2005,27.47
09-08-2005,27.53
10-08-2005,26.96
11-08-2005,27.8
12-08-2005,25.84
13-08-2005,26.47
14-08-2005,27.51
15-08-2005,27.93
16-08-2005,25.37
17-08-2005,26.74
18-08-2005,27.69
19-08-2005,28.13
20-08-2005,28.24
21-08-2005,27.96
22-08-2005,27.58
23-08-2005,25.9
24-08-2005,24.27
25-08-2005,25.51
26-08-2005,28.58
27-08-2005,26.8
28-08-2005,24.26
29-08-2005,25.83
30-08-2005,25.55
31-08-2005,25.3
01-09-2005,26.85
02-09-2005,27.28
03-09-2005,26.74
04-09-2005,26.06
05-09-2005,23.64
06-09-2005,25.67
07-09-2005,27.04
08-09-2005,27.36
09-09-2005,25.25
10-09-2005,26.66
11-09-2005,25.27
12-09-2005,26.5
13-09-2005,27.41
14-09-2005,26.81
15-09-2005,22.47
16-09-2005,21.52
17-09-2005,23.82
18-09-2005,25.11
19-09-2005,25.95
20-09-2005,24.13
21-09-2005,23.31
22-09-2005,22.58
23-09-2005,24.54
24-09-2005,21.44
25-09-2005,19.85
26-09-2005,20.92
27-09-2005,19.75
28-09-2005,19.24
29-09-2005,19.52
30-09-2005,20.37
01-10-2005,22.12
02-10-2005,24.68
03-10-2005,21.41
04-10-2005,20.36
05-10-2005,18.78
06-10-2005,19.66
07-10-2005,22.25
08-10-2005,22.58
09-10-2005,19.12
10-10-2005,18.43
11-10-2005,19.23
12-10-2005,18.21
13-10-2005,19.06
14-10-2005,21.75
15-10-2005,21.54
16-10-2005,19.32
17-10-2005,18.35
18-10-2005,17.26
19-10-2005,17.43
20-10-2005,18.01
21-10-2005,18.21
22-10-2005,15.99
23-10-2005,16.89
24-10-2005,17.3
25-10-2005,17.75
26-10-2005,16.05
27-10-2005,15.14
28-10-2005,17.41
29-10-2005,18.22
30-10-2005,15.84
31-10-2005,13.17
01-11-2005,13.36
02-11-2005,14.95
03-11-2005,15.29
04-11-2005,16.45
05-11-2005,16.46
06-11-2005,16.64
07-11-2005,17.29
08-11-2005,15.51
09-11-2005,14.14
10-11-2005,13.47
11-11-2005,13.87
12-11-2005,13.13
13-11-2005,13.04
14-11-2005,12.29
15-11-2005,10.28
16-11-2005,9.56
17-11-2005,9.42
18-11-2005,9.92
19-11-2005,9.5
20-11-2005,8.81
21-11-2005,8.56
22-11-2005,10.39
23-11-2005,11.1
24-11-2005,11.28
25-11-2005,10.62
26-11-2005,11.69
27-11-2005,10.92
28-11-2005,13.27
29-11-2005,12.11
30-11-2005,9.08
01-12-2005,8.16
02-12-2005,9.5
03-12-2005,6.68
04-12-2005,6.32
05-12-2005,6.73
06-12-2005,6.02
07-12-2005,7.18
08-12-2005,6.98
09-12-2005,7.6
10-12-2005,8.12
11-12-2005,5.01
12-12-2005,4.12
13-12-2005,3.54
14-12-2005,4.29
15-12-2005,3.89
16-12-2005,5.69
17-12-2005,6.36
18-12-2005,1.73
19-12-2005,3.66
20-12-2005,6.17
21-12-2005,6.27
22-12-2005,3.58
23-12-2005,4.39
24-12-2005,3.14
25-12-2005,5.6
26-12-2005,3.55
27-12-2005,3.96
28-12-2005,3.38
29-12-2005,4.05
30-12-2005,4.75
31-12-2005,3.02
01-01-2006,4.44
02-01-2006,3.58
03-01-2006,2.92
04-01-2006,2.97
05-01-2006,1.56
06-01-2006,1.44
07-01-2006,2.37
08-01-2006,2.89
09-01-2006,3.42
10-01-2006,3.38
11-01-2006,4.91
12-01-2006,5.05
13-01-2006,4.41
14-01-2006,9.55
15-01-2006,9.37
16-01-2006,8.49
17-01-2006,5.6
18-01-2006,4.42
19-01-2006,3.22
20-01-2006,3.7
21-01-2006,1.08
22-01-2006,1.53
23-01-2006,1.36
24-01-2006,3.09
25-01-2006,4
26-01-2006,5.11
27-01-2006,4.78
28-01-2006,3.91
29-01-2006,5.09
30-01-2006,8.07
31-01-2006,6.52
01-02-2006,6.06
02-02-2006,6.51
03-02-2006,4.12
04-02-2006,0.81
05-02-2006,1.89
06-02-2006,2.46
07-02-2006,6.22
08-02-2006,6.23
09-02-2006,2.88
10-02-2006,4.67
11-02-2006,6.48
12-02-2006,2.9
13-02-2006,5.54
14-02-2006,10.49
15-02-2006,12.76
16-02-2006,7.05
17-02-2006,5.06
18-02-2006,5.07
19-02-2006,7.26
20-02-2006,6.15
21-02-2006,8.32
22-02-2006,9.95
23-02-2006,10.08
24-02-2006,6.29
25-02-2006,8.46
26-02-2006,8.61
27-02-2006,6.93
28-02-2006,5.05
01-03-2006,7.26
02-03-2006,7.29
03-03-2006,5.39
04-03-2006,6.21
05-03-2006,8.46
06-03-2006,11.73
07-03-2006,7.97
08-03-2006,11.11
09-03-2006,8.07
10-03-2006,8.01
11-03-2006,12.06
12-03-2006,10.34
13-03-2006,4.15
14-03-2006,4.65
15-03-2006,8.15
16-03-2006,12.92
17-03-2006,10.93
18-03-2006,12.02
19-03-2006,7.43
20-03-2006,8.31
21-03-2006,10.56
22-03-2006,9.75
23-03-2006,11.3
24-03-2006,9.66
25-03-2006,11.24
26-03-2006,12.06
27-03-2006,11.65
28-03-2006,12.38
29-03-2006,7.52
30-03-2006,6.86
31-03-2006,7.52
01-04-2006,11.35
02-04-2006,12.5
03-04-2006,12.9
04-04-2006,14.8
05-04-2006,9.41
06-04-2006,11.17
07-04-2006,9.71
08-04-2006,12.68
09-04-2006,12.03
10-04-2006,10.17
11-04-2006,13.58
12-04-2006,15.7
13-04-2006,16
14-04-2006,11.28
15-04-2006,9.7
16-04-2006,9.96
17-04-2006,13.07
18-04-2006,15.7
19-04-2006,16.41
20-04-2006,13.63
21-04-2006,11.38
22-04-2006,13.08
23-04-2006,14.67
24-04-2006,15.42
25-04-2006,11.07
26-04-2006,14.1
27-04-2006,13.16
28-04-2006,15.97
29-04-2006,15.53
30-04-2006,18.49
01-05-2006,20.53
02-05-2006,12.56
03-05-2006,14.18
04-05-2006,17.09
05-05-2006,19.18
06-05-2006,19.26
07-05-2006,18.3
08-05-2006,14.98
09-05-2006,16.25
10-05-2006,19.45
11-05-2006,18.63
12-05-2006,15.92
13-05-2006,12.74
14-05-2006,16.57
15-05-2006,18.27
16-05-2006,17.68
17-05-2006,17.52
18-05-2006,17.35
19-05-2006,20.09
20-05-2006,20.82
21-05-2006,19.76
22-05-2006,19.87
23-05-2006,19.79
24-05-2006,18.65
25-05-2006,18.62
26-05-2006,18.67
27-05-2006,18.74
28-05-2006,20.46
29-05-2006,20.86
30-05-2006,20.62
31-05-2006,21.27
01-06-2006,21.97
02-06-2006,20.78
03-06-2006,18.32
04-06-2006,17.86
05-06-2006,19.19
06-06-2006,19.9
07-06-2006,19.52
08-06-2006,19.9
09-06-2006,19.12
10-06-2006,22.27
11-06-2006,18.82
12-06-2006,20.54
13-06-2006,21.03
14-06-2006,22.33
15-06-2006,21.87
16-06-2006,22.76
17-06-2006,23.38
18-06-2006,21.85
19-06-2006,24.21
20-06-2006,23.93
21-06-2006,23.36
22-06-2006,22.54
23-06-2006,22.71
24-06-2006,23.64
25-06-2006,22.8
26-06-2006,22.55
27-06-2006,24.53
28-06-2006,25.54
29-06-2006,25.68
30-06-2006,25.25
01-07-2006,24.92
02-07-2006,25.19
03-07-2006,24.84
04-07-2006,24.32
05-07-2006,22.72
06-07-2006,24.45
07-07-2006,24.7
08-07-2006,24.77
09-07-2006,24.45
10-07-2006,25.26
11-07-2006,25.93
12-07-2006,26.46
13-07-2006,26.93
14-07-2006,29.01
15-07-2006,28.69
16-07-2006,26.27
17-07-2006,23.33
18-07-2006,21.39
19-07-2006,21.4
20-07-2006,22.04
21-07-2006,21.35
22-07-2006,23.9
23-07-2006,24.34
24-07-2006,23.57
25-07-2006,25.12
26-07-2006,26.36
27-07-2006,26.5
28-07-2006,25.7
29-07-2006,26.11
30-07-2006,23.79
31-07-2006,22.66
01-08-2006,23.34
02-08-2006,25.09
03-08-2006,26.5
04-08-2006,27.49
05-08-2006,28.52
06-08-2006,28.03
07-08-2006,28.68
08-08-2006,25.9
09-08-2006,25.66
10-08-2006,27.37
11-08-2006,27.06
12-08-2006,25
13-08-2006,26.79
14-08-2006,27.15
15-08-2006,26.66
16-08-2006,27.74
17-08-2006,27.7
18-08-2006,28.55
19-08-2006,28.66
20-08-2006,28
21-08-2006,27.75
22-08-2006,27.43
23-08-2006,27.65
24-08-2006,27.88
25-08-2006,26.61
26-08-2006,25.53
27-08-2006,25.23
28-08-2006,25.49
29-08-2006,26.88
30-08-2006,25.04
31-08-2006,25.91
01-09-2006,21.63
02-09-2006,24.42
03-09-2006,25.2
04-09-2006,25.75
05-09-2006,27.22
06-09-2006,22.17
07-09-2006,26.05
08-09-2006,26.33
09-09-2006,27.17
10-09-2006,27.81
11-09-2006,24.91
12-09-2006,21.18
13-09-2006,19.5
14-09-2006,19.73
15-09-2006,21.03
16-09-2006,21.87
17-09-2006,22.15
18-09-2006,25.66
19-09-2006,24.98
20-09-2006,24.01
21-09-2006,23.39
22-09-2006,22.14
23-09-2006,20.35
24-09-2006,21.14
25-09-2006,20.64
26-09-2006,19.06
27-09-2006,20.31
28-09-2006,22.92
29-09-2006,21.75
30-09-2006,22.06
01-10-2006,20.15
02-10-2006,19.63
03-10-2006,22.12
04-10-2006,21.31
05-10-2006,19.46
06-10-2006,17.89
07-10-2006,20.09
08-10-2006,19.96
09-10-2006,20.13
10-10-2006,20.71
11-10-2006,20.96
12-10-2006,21.48
13-10-2006,18.9
14-10-2006,17.13
15-10-2006,17.97
16-10-2006,19.44
17-10-2006,19.66
18-10-2006,18.85
19-10-2006,19.69
20-10-2006,19.83
21-10-2006,18.56
22-10-2006,19.04
23-10-2006,16.55
24-10-2006,14.49
25-10-2006,17.11
26-10-2006,18.46
27-10-2006,17.1
28-10-2006,18.5
29-10-2006,18.61
30-10-2006,17.8
31-10-2006,17.5
01-11-2006,17.38
02-11-2006,15.75
03-11-2006,16.57
04-11-2006,16.53
05-11-2006,16.62
06-11-2006,18.61
07-11-2006,14.44
08-11-2006,14.32
09-11-2006,15.74
10-11-2006,17.39
11-11-2006,14.71
12-11-2006,10.69
13-11-2006,13.03
14-11-2006,17.05
15-11-2006,12.37
16-11-2006,12.24
17-11-2006,9.93
18-11-2006,11.99
19-11-2006,11.09
20-11-2006,13.34
21-11-2006,13.98
22-11-2006,13.89
23-11-2006,10.9
24-11-2006,9.29
25-11-2006,8.85
26-11-2006,12.23
27-11-2006,14.76
28-11-2006,12.33
29-11-2006,13.35
30-11-2006,9.01
01-12-2006,9.54
02-12-2006,10.5
03-12-2006,7.77
04-12-2006,7.46
05-12-2006,7.4
06-12-2006,8.92
07-12-2006,9.88
08-12-2006,9.91
09-12-2006,6.55
10-12-2006,8.84
11-12-2006,8.06
12-12-2006,6.68
13-12-2006,9.2
14-12-2006,10.7
15-12-2006,11.18
16-12-2006,12.07
17-12-2006,9.96
18-12-2006,6.88
19-12-2006,6.32
20-12-2006,8.92
21-12-2006,9.06
22-12-2006,7.17
23-12-2006,8.81
24-12-2006,8.28
25-12-2006,8
26-12-2006,10.96
27-12-2006,12.35
28-12-2006,8.75
29-12-2006,5.52
30-12-2006,5.53
31-12-2006,5.37
01-01-2007,5.95
02-01-2007,8.78
03-01-2007,7.4
04-01-2007,5.73
05-01-2007,6.29
06-01-2007,6.61
07-01-2007,6.71
08-01-2007,6.4
09-01-2007,6.23
10-01-2007,6.44
11-01-2007,6.19
12-01-2007,4.91
13-01-2007,5.54
14-01-2007,4.88
15-01-2007,6.52
16-01-2007,7.52
17-01-2007,6.91
18-01-2007,7.47
19-01-2007,5.95
20-01-2007,5
21-01-2007,6.94
22-01-2007,6.6
23-01-2007,6.91
24-01-2007,5.84
25-01-2007,6.1
26-01-2007,7.59
27-01-2007,8.61
28-01-2007,8.22
29-01-2007,5.78
30-01-2007,8.11
31-01-2007,9
01-02-2007,6.37
02-02-2007,4.6
03-02-2007,7.19
04-02-2007,6.1
05-02-2007,8.9
06-02-2007,10.22
07-02-2007,7.98
08-02-2007,8.31
09-02-2007,10.3
10-02-2007,9.74
11-02-2007,6.69
12-02-2007,7.46
13-02-2007,8.94
14-02-2007,10.94
15-02-2007,7.01
16-02-2007,6.72
17-02-2007,7.15
18-02-2007,6.22
19-02-2007,8.16
20-02-2007,6.52
21-02-2007,8.47
22-02-2007,11.52
23-02-2007,8.86
24-02-2007,4.28
25-02-2007,3.86
26-02-2007,5.31
27-02-2007,9.88
28-02-2007,7.46
01-03-2007,8.02
02-03-2007,9.37
03-03-2007,11.56
04-03-2007,14.28
05-03-2007,15.94
06-03-2007,8.69
07-03-2007,6.01
08-03-2007,6.65
09-03-2007,7.58
10-03-2007,10.92
11-03-2007,6.58
12-03-2007,6.41
13-03-2007,7.06
14-03-2007,7.31
15-03-2007,8.3
16-03-2007,7.06
17-03-2007,5.09
18-03-2007,5.76
19-03-2007,6.8
20-03-2007,7.73
21-03-2007,8.41
22-03-2007,10.43
23-03-2007,11.1
24-03-2007,15.05
25-03-2007,13.88
26-03-2007,12.78
27-03-2007,12.99
28-03-2007,14.57
29-03-2007,15.84
30-03-2007,11.87
31-03-2007,14.08
01-04-2007,16.48
02-04-2007,12.85
03-04-2007,7.4
04-04-2007,6.82
05-04-2007,9.56
06-04-2007,11.48
07-04-2007,13.38
08-04-2007,13.57
09-04-2007,11.77
10-04-2007,13.42
11-04-2007,11.56
12-04-2007,13.34
13-04-2007,17.22
14-04-2007,16.58
15-04-2007,13.96
16-04-2007,10.27
17-04-2007,9.48
18-04-2007,8.77
19-04-2007,10.91
20-04-2007,16.16
21-04-2007,18.37
22-04-2007,18.17
23-04-2007,13.47
24-04-2007,13.83
